Date,Time,SPO2 Value,DateTime,Wellness Index
2024-02-20,02:03:33,98.7,2024-02-20 02:03:33,0.9090909090909093
2024-02-20,02:04:33,98.5,2024-02-20 02:04:33,0.8951048951048951
2024-02-20,02:05:33,98.4,2024-02-20 02:05:33,0.8881118881118885
2024-02-20,02:06:33,98.1,2024-02-20 02:06:33,0.8671328671328667
2024-02-20,02:07:33,98.0,2024-02-20 02:07:33,0.8601398601398601
2024-02-20,02:08:33,98.2,2024-02-20 02:08:33,0.8741258741258743
2024-02-20,02:10:33,98.0,2024-02-20 02:10:33,0.8601398601398601
2024-02-20,02:11:33,97.8,2024-02-20 02:11:33,0.8461538461538459
2024-02-20,02:12:33,98.0,2024-02-20 02:12:33,0.8601398601398601
2024-02-20,02:13:33,97.9,2024-02-20 02:13:33,0.8531468531468536
2024-02-20,02:14:33,98.2,2024-02-20 02:14:33,0.8741258741258743
2024-02-20,02:15:33,98.3,2024-02-20 02:15:33,0.8811188811188809
2024-02-20,02:16:33,98.4,2024-02-20 02:16:33,0.8881118881118885
2024-02-20,02:17:33,98.1,2024-02-20 02:17:33,0.8671328671328667
2024-02-20,02:18:33,98.3,2024-02-20 02:18:33,0.8811188811188809
2024-02-20,02:19:33,98.4,2024-02-20 02:19:33,0.8881118881118885
2024-02-20,02:23:33,96.8,2024-02-20 02:23:33,0.776223776223776
2024-02-20,02:24:33,96.4,2024-02-20 02:24:33,0.7482517482517486
2024-02-20,02:25:33,96.4,2024-02-20 02:25:33,0.7482517482517486
2024-02-20,02:27:33,95.0,2024-02-20 02:27:33,0.6503496503496503
2024-02-20,02:28:33,93.7,2024-02-20 02:28:33,0.5594405594405596
2024-02-20,02:29:33,95.0,2024-02-20 02:29:33,0.6503496503496503
2024-02-20,02:30:33,95.9,2024-02-20 02:30:33,0.7132867132867137
2024-02-20,02:31:33,96.3,2024-02-20 02:31:33,0.741258741258741
2024-02-20,02:32:33,96.7,2024-02-20 02:32:33,0.7692307692307694
2024-02-20,02:33:33,96.8,2024-02-20 02:33:33,0.776223776223776
2024-02-20,02:34:33,97.3,2024-02-20 02:34:33,0.8111888111888109
2024-02-20,02:35:33,97.4,2024-02-20 02:35:33,0.8181818181818186
2024-02-20,02:36:33,97.3,2024-02-20 02:36:33,0.8111888111888109
2024-02-20,02:37:33,97.6,2024-02-20 02:37:33,0.8321678321678317
2024-02-20,02:38:33,97.3,2024-02-20 02:38:33,0.8111888111888109
2024-02-20,02:40:33,97.4,2024-02-20 02:40:33,0.8181818181818186
2024-02-20,02:41:33,97.4,2024-02-20 02:41:33,0.8181818181818186
2024-02-20,02:43:33,97.3,2024-02-20 02:43:33,0.8111888111888109
2024-02-20,02:44:33,97.5,2024-02-20 02:44:33,0.8251748251748251
2024-02-20,02:46:33,97.8,2024-02-20 02:46:33,0.8461538461538459
2024-02-20,02:47:33,97.4,2024-02-20 02:47:33,0.8181818181818186
2024-02-20,02:48:33,97.1,2024-02-20 02:48:33,0.7972027972027967
2024-02-20,02:49:33,96.8,2024-02-20 02:49:33,0.776223776223776
2024-02-20,02:50:33,96.6,2024-02-20 02:50:33,0.7622377622377617
2024-02-20,02:51:33,96.6,2024-02-20 02:51:33,0.7622377622377617
2024-02-20,02:52:33,96.6,2024-02-20 02:52:33,0.7622377622377617
2024-02-20,02:53:33,96.8,2024-02-20 02:53:33,0.776223776223776
2024-02-20,02:54:33,96.8,2024-02-20 02:54:33,0.776223776223776
2024-02-20,02:55:33,96.9,2024-02-20 02:55:33,0.7832167832167836
2024-02-20,02:56:33,97.0,2024-02-20 02:56:33,0.7902097902097902
2024-02-20,02:58:33,97.6,2024-02-20 02:58:33,0.8321678321678317
2024-02-20,02:59:33,98.3,2024-02-20 02:59:33,0.8811188811188809
2024-02-20,03:00:33,98.5,2024-02-20 03:00:33,0.8951048951048951
2024-02-20,03:02:33,97.1,2024-02-20 03:02:33,0.7972027972027967
2024-02-20,03:03:33,96.3,2024-02-20 03:03:33,0.741258741258741
2024-02-20,03:04:33,95.8,2024-02-20 03:04:33,0.706293706293706
2024-02-20,03:05:33,95.4,2024-02-20 03:05:33,0.6783216783216787
2024-02-20,03:06:33,95.2,2024-02-20 03:06:33,0.6643356643356645
2024-02-20,03:07:33,95.1,2024-02-20 03:07:33,0.6573426573426568
2024-02-20,03:09:33,96.5,2024-02-20 03:09:33,0.7552447552447552
2024-02-20,03:10:33,97.7,2024-02-20 03:10:33,0.8391608391608393
2024-02-20,03:11:33,97.6,2024-02-20 03:11:33,0.8321678321678317
2024-02-20,03:12:33,98.1,2024-02-20 03:12:33,0.8671328671328667
2024-02-20,03:13:33,98.9,2024-02-20 03:13:33,0.9230769230769235
2024-02-20,03:14:33,99.2,2024-02-20 03:14:33,0.9440559440559443
2024-02-20,03:15:33,99.4,2024-02-20 03:15:33,0.9580419580419585
2024-02-20,03:16:33,99.4,2024-02-20 03:16:33,0.9580419580419585
2024-02-20,03:17:33,99.4,2024-02-20 03:17:33,0.9580419580419585
2024-02-20,03:18:33,99.4,2024-02-20 03:18:33,0.9580419580419585
2024-02-20,03:19:33,99.5,2024-02-20 03:19:33,0.965034965034965
2024-02-20,03:20:33,99.1,2024-02-20 03:20:33,0.9370629370629366
2024-02-20,03:36:33,94.8,2024-02-20 03:36:33,0.6363636363636361
2024-02-20,03:37:33,95.7,2024-02-20 03:37:33,0.6993006993006995
2024-02-20,03:38:33,96.4,2024-02-20 03:38:33,0.7482517482517486
2024-02-20,03:40:33,97.0,2024-02-20 03:40:33,0.7902097902097902
2024-02-20,03:41:33,96.0,2024-02-20 03:41:33,0.7202797202797202
2024-02-20,03:42:33,96.9,2024-02-20 03:42:33,0.7832167832167836
2024-02-20,04:16:33,92.3,2024-02-20 04:16:33,0.46153846153846123
2024-02-20,04:17:33,92.4,2024-02-20 04:17:33,0.4685314685314688
2024-02-20,04:18:33,92.8,2024-02-20 04:18:33,0.4965034965034962
2024-02-20,04:19:33,92.5,2024-02-20 04:19:33,0.4755244755244754
2024-02-20,04:20:33,93.3,2024-02-20 04:20:33,0.5314685314685311
2024-02-20,04:21:33,93.7,2024-02-20 04:21:33,0.5594405594405596
2024-02-20,04:22:33,94.9,2024-02-20 04:22:33,0.6433566433566437
2024-02-20,04:23:33,95.6,2024-02-20 04:23:33,0.6923076923076918
2024-02-20,04:24:33,95.8,2024-02-20 04:24:33,0.706293706293706
2024-02-20,04:25:33,96.0,2024-02-20 04:25:33,0.7202797202797202
2024-02-20,04:26:33,96.2,2024-02-20 04:26:33,0.7342657342657344
2024-02-20,04:28:33,96.2,2024-02-20 04:28:33,0.7342657342657344
2024-02-20,04:29:33,95.3,2024-02-20 04:29:33,0.671328671328671
2024-02-20,04:30:33,94.4,2024-02-20 04:30:33,0.6083916083916087
2024-02-20,04:31:33,95.5,2024-02-20 04:31:33,0.6853146853146852
2024-02-20,04:32:33,96.0,2024-02-20 04:32:33,0.7202797202797202
2024-02-20,04:35:33,96.0,2024-02-20 04:35:33,0.7202797202797202
2024-02-20,04:36:33,94.4,2024-02-20 04:36:33,0.6083916083916087
2024-02-20,04:37:33,94.2,2024-02-20 04:37:33,0.5944055944055945
2024-02-20,04:38:33,94.3,2024-02-20 04:38:33,0.6013986013986011
2024-02-20,04:39:33,94.0,2024-02-20 04:39:33,0.5804195804195803
2024-02-20,04:40:33,94.3,2024-02-20 04:40:33,0.6013986013986011
2024-02-20,04:41:33,94.4,2024-02-20 04:41:33,0.6083916083916087
2024-02-20,04:42:33,94.8,2024-02-20 04:42:33,0.6363636363636361
2024-02-20,04:43:33,95.4,2024-02-20 04:43:33,0.6783216783216787
2024-02-20,04:44:33,94.8,2024-02-20 04:44:33,0.6363636363636361
2024-02-20,04:46:33,95.6,2024-02-20 04:46:33,0.6923076923076918
2024-02-20,04:48:33,96.9,2024-02-20 04:48:33,0.7832167832167836
2024-02-20,04:49:33,97.5,2024-02-20 04:49:33,0.8251748251748251
2024-02-20,04:50:33,97.7,2024-02-20 04:50:33,0.8391608391608393
2024-02-20,04:51:33,98.6,2024-02-20 04:51:33,0.9020979020979016
2024-02-20,04:52:33,98.7,2024-02-20 04:52:33,0.9090909090909093
2024-02-20,04:53:33,99.0,2024-02-20 04:53:33,0.9300699300699301
2024-02-20,04:54:33,98.8,2024-02-20 04:54:33,0.9160839160839158
2024-02-20,04:55:33,99.0,2024-02-20 04:55:33,0.9300699300699301
2024-02-20,04:56:33,98.9,2024-02-20 04:56:33,0.9230769230769235
2024-02-20,04:57:33,99.0,2024-02-20 04:57:33,0.9300699300699301
2024-02-20,04:58:33,99.0,2024-02-20 04:58:33,0.9300699300699301
2024-02-20,04:59:33,99.1,2024-02-20 04:59:33,0.9370629370629366
2024-02-20,05:00:33,98.7,2024-02-20 05:00:33,0.9090909090909093
2024-02-20,05:01:33,98.9,2024-02-20 05:01:33,0.9230769230769235
2024-02-20,05:02:33,98.8,2024-02-20 05:02:33,0.9160839160839158
2024-02-20,05:03:33,98.9,2024-02-20 05:03:33,0.9230769230769235
2024-02-20,05:04:33,99.0,2024-02-20 05:04:33,0.9300699300699301
2024-02-20,05:05:33,98.5,2024-02-20 05:05:33,0.8951048951048951
2024-02-20,05:06:33,97.7,2024-02-20 05:06:33,0.8391608391608393
2024-02-20,05:07:33,97.0,2024-02-20 05:07:33,0.7902097902097902
2024-02-20,05:08:33,96.7,2024-02-20 05:08:33,0.7692307692307694
2024-02-20,05:09:33,96.3,2024-02-20 05:09:33,0.741258741258741
2024-02-20,05:10:33,95.7,2024-02-20 05:10:33,0.6993006993006995
2024-02-20,05:11:33,95.6,2024-02-20 05:11:33,0.6923076923076918
2024-02-20,05:13:33,95.4,2024-02-20 05:13:33,0.6783216783216787
2024-02-20,05:14:33,94.7,2024-02-20 05:14:33,0.6293706293706295
2024-02-20,05:15:33,93.9,2024-02-20 05:15:33,0.5734265734265738
2024-02-20,05:16:33,93.6,2024-02-20 05:16:33,0.552447552447552
2024-02-20,05:17:33,93.9,2024-02-20 05:17:33,0.5734265734265738
2024-02-20,05:18:33,93.5,2024-02-20 05:18:33,0.5454545454545454
2024-02-20,05:19:33,93.8,2024-02-20 05:19:33,0.5664335664335661
2024-02-20,05:20:33,94.4,2024-02-20 05:20:33,0.6083916083916087
2024-02-20,05:21:33,95.3,2024-02-20 05:21:33,0.671328671328671
2024-02-20,05:22:33,94.4,2024-02-20 05:22:33,0.6083916083916087
2024-02-20,05:23:33,94.7,2024-02-20 05:23:33,0.6293706293706295
2024-02-20,05:24:33,94.5,2024-02-20 05:24:33,0.6153846153846153
2024-02-20,05:25:33,94.3,2024-02-20 05:25:33,0.6013986013986011
2024-02-20,05:26:33,95.1,2024-02-20 05:26:33,0.6573426573426568
2024-02-20,05:29:33,94.9,2024-02-20 05:29:33,0.6433566433566437
2024-02-20,05:30:33,94.9,2024-02-20 05:30:33,0.6433566433566437
2024-02-20,05:31:33,95.1,2024-02-20 05:31:33,0.6573426573426568
2024-02-20,05:34:33,97.7,2024-02-20 05:34:33,0.8391608391608393
2024-02-20,05:35:33,99.4,2024-02-20 05:35:33,0.9580419580419585
2024-02-20,05:36:33,100.0,2024-02-20 05:36:33,1.0
2024-02-20,05:56:33,96.6,2024-02-20 05:56:33,0.7622377622377617
2024-02-20,05:57:33,96.9,2024-02-20 05:57:33,0.7832167832167836
2024-02-20,05:58:33,97.0,2024-02-20 05:58:33,0.7902097902097902
2024-02-20,05:59:33,97.2,2024-02-20 05:59:33,0.8041958041958044
2024-02-20,06:01:33,96.7,2024-02-20 06:01:33,0.7692307692307694
2024-02-20,06:02:33,96.2,2024-02-20 06:02:33,0.7342657342657344
2024-02-20,06:03:33,95.9,2024-02-20 06:03:33,0.7132867132867137
2024-02-20,06:04:33,95.8,2024-02-20 06:04:33,0.706293706293706
2024-02-20,06:05:33,95.7,2024-02-20 06:05:33,0.6993006993006995
2024-02-20,06:06:33,95.6,2024-02-20 06:06:33,0.6923076923076918
2024-02-20,06:07:33,95.6,2024-02-20 06:07:33,0.6923076923076918
2024-02-20,06:08:33,95.5,2024-02-20 06:08:33,0.6853146853146852
2024-02-20,06:09:33,95.6,2024-02-20 06:09:33,0.6923076923076918
2024-02-20,06:10:33,95.7,2024-02-20 06:10:33,0.6993006993006995
2024-02-20,06:11:33,95.8,2024-02-20 06:11:33,0.706293706293706
2024-02-20,06:12:33,95.8,2024-02-20 06:12:33,0.706293706293706
2024-02-20,06:13:33,95.9,2024-02-20 06:13:33,0.7132867132867137
2024-02-20,06:14:33,95.9,2024-02-20 06:14:33,0.7132867132867137
2024-02-20,06:15:33,96.0,2024-02-20 06:15:33,0.7202797202797202
2024-02-20,06:16:33,96.1,2024-02-20 06:16:33,0.7272727272727268
2024-02-20,06:17:33,96.2,2024-02-20 06:17:33,0.7342657342657344
2024-02-20,06:20:33,96.0,2024-02-20 06:20:33,0.7202797202797202
2024-02-20,06:21:33,96.2,2024-02-20 06:21:33,0.7342657342657344
2024-02-20,06:22:33,96.1,2024-02-20 06:22:33,0.7272727272727268
2024-02-20,06:23:33,96.4,2024-02-20 06:23:33,0.7482517482517486
2024-02-20,06:24:33,96.2,2024-02-20 06:24:33,0.7342657342657344
2024-02-20,06:25:33,96.2,2024-02-20 06:25:33,0.7342657342657344
2024-02-20,06:26:33,96.4,2024-02-20 06:26:33,0.7482517482517486
2024-02-20,06:27:33,96.9,2024-02-20 06:27:33,0.7832167832167836
2024-02-20,06:28:33,96.7,2024-02-20 06:28:33,0.7692307692307694
2024-02-20,06:29:33,96.5,2024-02-20 06:29:33,0.7552447552447552
2024-02-20,06:30:33,96.4,2024-02-20 06:30:33,0.7482517482517486
2024-02-20,06:31:33,96.7,2024-02-20 06:31:33,0.7692307692307694
2024-02-20,06:32:33,97.1,2024-02-20 06:32:33,0.7972027972027967
2024-02-20,06:33:33,97.1,2024-02-20 06:33:33,0.7972027972027967
2024-02-20,06:35:33,96.5,2024-02-20 06:35:33,0.7552447552447552
2024-02-20,06:36:33,96.3,2024-02-20 06:36:33,0.741258741258741
2024-02-20,06:37:33,95.8,2024-02-20 06:37:33,0.706293706293706
2024-02-20,06:38:33,95.8,2024-02-20 06:38:33,0.706293706293706
2024-02-20,06:39:33,95.7,2024-02-20 06:39:33,0.6993006993006995
2024-02-20,06:40:33,95.7,2024-02-20 06:40:33,0.6993006993006995
2024-02-20,06:41:33,95.7,2024-02-20 06:41:33,0.6993006993006995
2024-02-20,06:42:33,95.9,2024-02-20 06:42:33,0.7132867132867137
2024-02-20,06:43:33,96.0,2024-02-20 06:43:33,0.7202797202797202
2024-02-20,06:44:33,95.8,2024-02-20 06:44:33,0.706293706293706
2024-02-20,06:45:33,95.8,2024-02-20 06:45:33,0.706293706293706
2024-02-20,06:47:33,95.8,2024-02-20 06:47:33,0.706293706293706
2024-02-20,06:48:33,95.8,2024-02-20 06:48:33,0.706293706293706
2024-02-20,06:49:33,95.7,2024-02-20 06:49:33,0.6993006993006995
2024-02-20,06:50:33,95.8,2024-02-20 06:50:33,0.706293706293706
2024-02-20,06:51:33,95.7,2024-02-20 06:51:33,0.6993006993006995
2024-02-20,06:52:33,95.7,2024-02-20 06:52:33,0.6993006993006995
2024-02-20,06:54:33,96.0,2024-02-20 06:54:33,0.7202797202797202
2024-02-20,06:55:33,96.0,2024-02-20 06:55:33,0.7202797202797202
2024-02-20,06:56:33,96.1,2024-02-20 06:56:33,0.7272727272727268
2024-02-20,06:57:33,96.8,2024-02-20 06:57:33,0.776223776223776
2024-02-20,07:00:33,96.0,2024-02-20 07:00:33,0.7202797202797202
2024-02-20,07:01:33,96.6,2024-02-20 07:01:33,0.7622377622377617
2024-02-20,07:03:33,97.5,2024-02-20 07:03:33,0.8251748251748251
2024-02-20,07:04:33,96.3,2024-02-20 07:04:33,0.741258741258741
2024-02-21,00:46:33,98.9,2024-02-21 00:46:33,0.9230769230769235
2024-02-21,00:47:33,100.0,2024-02-21 00:47:33,1.0
2024-02-21,00:48:33,100.0,2024-02-21 00:48:33,1.0
2024-02-21,00:49:33,98.2,2024-02-21 00:49:33,0.8741258741258743
2024-02-21,00:50:33,97.6,2024-02-21 00:50:33,0.8321678321678317
2024-02-21,00:51:33,99.5,2024-02-21 00:51:33,0.965034965034965
2024-02-21,00:52:33,98.9,2024-02-21 00:52:33,0.9230769230769235
2024-02-21,01:06:33,100.0,2024-02-21 01:06:33,1.0
2024-02-21,01:07:33,100.0,2024-02-21 01:07:33,1.0
2024-02-21,01:08:33,100.0,2024-02-21 01:08:33,1.0
2024-02-21,01:09:33,100.0,2024-02-21 01:09:33,1.0
2024-02-21,01:10:33,97.7,2024-02-21 01:10:33,0.8391608391608393
2024-02-21,01:11:33,95.4,2024-02-21 01:11:33,0.6783216783216787
2024-02-21,01:44:33,92.1,2024-02-21 01:44:33,0.44755244755244705
2024-02-21,01:45:33,93.0,2024-02-21 01:45:33,0.5104895104895104
2024-02-21,01:47:33,94.0,2024-02-21 01:47:33,0.5804195804195803
2024-02-21,01:48:33,93.7,2024-02-21 01:48:33,0.5594405594405596
2024-02-21,01:49:33,94.0,2024-02-21 01:49:33,0.5804195804195803
2024-02-21,01:50:33,94.1,2024-02-21 01:50:33,0.587412587412587
2024-02-21,01:51:33,94.7,2024-02-21 01:51:33,0.6293706293706295
2024-02-21,01:52:33,94.4,2024-02-21 01:52:33,0.6083916083916087
2024-02-21,01:53:33,94.6,2024-02-21 01:53:33,0.622377622377622
2024-02-21,01:54:33,94.7,2024-02-21 01:54:33,0.6293706293706295
2024-02-21,01:55:33,94.0,2024-02-21 01:55:33,0.5804195804195803
2024-02-21,01:56:33,94.3,2024-02-21 01:56:33,0.6013986013986011
2024-02-21,01:57:33,94.7,2024-02-21 01:57:33,0.6293706293706295
2024-02-21,01:58:33,94.9,2024-02-21 01:58:33,0.6433566433566437
2024-02-21,01:59:33,94.9,2024-02-21 01:59:33,0.6433566433566437
2024-02-21,02:00:33,94.2,2024-02-21 02:00:33,0.5944055944055945
2024-02-21,02:01:33,94.1,2024-02-21 02:01:33,0.587412587412587
2024-02-21,02:02:33,94.4,2024-02-21 02:02:33,0.6083916083916087
2024-02-21,02:03:33,94.1,2024-02-21 02:03:33,0.587412587412587
2024-02-21,02:04:33,93.7,2024-02-21 02:04:33,0.5594405594405596
2024-02-21,02:05:33,93.8,2024-02-21 02:05:33,0.5664335664335661
2024-02-21,02:06:33,93.6,2024-02-21 02:06:33,0.552447552447552
2024-02-21,02:07:33,93.2,2024-02-21 02:07:33,0.5244755244755246
2024-02-21,02:08:33,93.3,2024-02-21 02:08:33,0.5314685314685311
2024-02-21,02:09:33,93.2,2024-02-21 02:09:33,0.5244755244755246
2024-02-21,02:10:33,93.2,2024-02-21 02:10:33,0.5244755244755246
2024-02-21,02:11:33,93.5,2024-02-21 02:11:33,0.5454545454545454
2024-02-21,02:12:33,93.1,2024-02-21 02:12:33,0.517482517482517
2024-02-21,02:13:33,93.5,2024-02-21 02:13:33,0.5454545454545454
2024-02-21,02:14:33,93.4,2024-02-21 02:14:33,0.5384615384615388
2024-02-21,02:15:33,94.1,2024-02-21 02:15:33,0.587412587412587
2024-02-21,02:16:33,94.0,2024-02-21 02:16:33,0.5804195804195803
2024-02-21,02:25:33,92.3,2024-02-21 02:25:33,0.46153846153846123
2024-02-21,02:26:33,90.5,2024-02-21 02:26:33,0.3356643356643355
2024-02-21,02:27:33,90.7,2024-02-21 02:27:33,0.34965034965034975
2024-02-21,02:28:33,92.3,2024-02-21 02:28:33,0.46153846153846123
2024-02-21,02:29:33,92.4,2024-02-21 02:29:33,0.4685314685314688
2024-02-21,02:30:33,92.3,2024-02-21 02:30:33,0.46153846153846123
2024-02-21,02:32:33,93.8,2024-02-21 02:32:33,0.5664335664335661
2024-02-21,02:33:33,95.7,2024-02-21 02:33:33,0.6993006993006995
2024-02-21,02:34:33,97.0,2024-02-21 02:34:33,0.7902097902097902
2024-02-21,02:35:33,97.3,2024-02-21 02:35:33,0.8111888111888109
2024-02-21,02:36:33,97.2,2024-02-21 02:36:33,0.8041958041958044
2024-02-21,02:37:33,97.1,2024-02-21 02:37:33,0.7972027972027967
2024-02-21,02:38:33,97.2,2024-02-21 02:38:33,0.8041958041958044
2024-02-21,02:39:33,97.7,2024-02-21 02:39:33,0.8391608391608393
2024-02-21,02:41:33,97.8,2024-02-21 02:41:33,0.8461538461538459
2024-02-21,02:42:33,97.9,2024-02-21 02:42:33,0.8531468531468536
2024-02-21,02:43:33,97.5,2024-02-21 02:43:33,0.8251748251748251
2024-02-21,02:44:33,97.7,2024-02-21 02:44:33,0.8391608391608393
2024-02-21,02:45:33,97.9,2024-02-21 02:45:33,0.8531468531468536
2024-02-21,02:46:33,97.8,2024-02-21 02:46:33,0.8461538461538459
2024-02-21,02:47:33,98.0,2024-02-21 02:47:33,0.8601398601398601
2024-02-21,02:50:33,97.0,2024-02-21 02:50:33,0.7902097902097902
2024-02-21,03:50:33,93.9,2024-02-21 03:50:33,0.5734265734265738
2024-02-21,03:51:33,96.1,2024-02-21 03:51:33,0.7272727272727268
2024-02-21,03:52:33,98.1,2024-02-21 03:52:33,0.8671328671328667
2024-02-21,03:53:33,98.9,2024-02-21 03:53:33,0.9230769230769235
2024-02-21,03:54:33,99.2,2024-02-21 03:54:33,0.9440559440559443
2024-02-21,03:55:33,99.2,2024-02-21 03:55:33,0.9440559440559443
2024-02-21,03:56:33,99.2,2024-02-21 03:56:33,0.9440559440559443
2024-02-21,03:57:33,99.1,2024-02-21 03:57:33,0.9370629370629366
2024-02-21,03:58:33,99.1,2024-02-21 03:58:33,0.9370629370629366
2024-02-21,03:59:33,99.1,2024-02-21 03:59:33,0.9370629370629366
2024-02-21,04:00:33,99.3,2024-02-21 04:00:33,0.9510489510489508
2024-02-21,04:01:33,99.5,2024-02-21 04:01:33,0.965034965034965
2024-02-21,04:02:33,99.6,2024-02-21 04:02:33,0.9720279720279716
2024-02-21,04:03:33,99.5,2024-02-21 04:03:33,0.965034965034965
2024-02-21,04:04:33,99.7,2024-02-21 04:04:33,0.9790209790209792
2024-02-21,04:05:33,99.6,2024-02-21 04:05:33,0.9720279720279716
2024-02-21,04:06:33,99.5,2024-02-21 04:06:33,0.965034965034965
2024-02-21,04:07:33,99.2,2024-02-21 04:07:33,0.9440559440559443
2024-02-21,04:08:33,97.9,2024-02-21 04:08:33,0.8531468531468536
2024-02-21,04:18:33,96.0,2024-02-21 04:18:33,0.7202797202797202
2024-02-21,04:19:33,94.7,2024-02-21 04:19:33,0.6293706293706295
2024-02-21,04:20:33,94.2,2024-02-21 04:20:33,0.5944055944055945
2024-02-21,04:21:33,94.4,2024-02-21 04:21:33,0.6083916083916087
2024-02-21,04:22:33,94.6,2024-02-21 04:22:33,0.622377622377622
2024-02-21,04:23:33,94.5,2024-02-21 04:23:33,0.6153846153846153
2024-02-21,04:24:33,94.6,2024-02-21 04:24:33,0.622377622377622
2024-02-21,04:25:33,94.7,2024-02-21 04:25:33,0.6293706293706295
2024-02-21,04:27:33,93.5,2024-02-21 04:27:33,0.5454545454545454
2024-02-21,04:28:33,92.6,2024-02-21 04:28:33,0.482517482517482
2024-02-21,04:29:33,92.0,2024-02-21 04:29:33,0.44055944055944046
2024-02-21,04:30:33,93.1,2024-02-21 04:30:33,0.517482517482517
2024-02-21,04:31:33,93.3,2024-02-21 04:31:33,0.5314685314685311
2024-02-21,04:32:33,92.0,2024-02-21 04:32:33,0.44055944055944046
2024-02-21,04:33:33,92.7,2024-02-21 04:33:33,0.4895104895104896
2024-02-21,04:34:33,92.4,2024-02-21 04:34:33,0.4685314685314688
2024-02-21,04:35:33,93.4,2024-02-21 04:35:33,0.5384615384615388
2024-02-21,04:38:33,93.5,2024-02-21 04:38:33,0.5454545454545454
2024-02-21,04:39:33,93.0,2024-02-21 04:39:33,0.5104895104895104
2024-02-21,04:40:33,93.8,2024-02-21 04:40:33,0.5664335664335661
2024-02-21,04:41:33,94.1,2024-02-21 04:41:33,0.587412587412587
2024-02-21,04:42:33,94.7,2024-02-21 04:42:33,0.6293706293706295
2024-02-21,04:43:33,94.8,2024-02-21 04:43:33,0.6363636363636361
2024-02-21,04:44:33,94.7,2024-02-21 04:44:33,0.6293706293706295
2024-02-21,04:45:33,95.8,2024-02-21 04:45:33,0.706293706293706
2024-02-21,04:46:33,96.4,2024-02-21 04:46:33,0.7482517482517486
2024-02-21,04:47:33,96.8,2024-02-21 04:47:33,0.776223776223776
2024-02-21,04:49:33,97.0,2024-02-21 04:49:33,0.7902097902097902
2024-02-21,04:50:33,96.8,2024-02-21 04:50:33,0.776223776223776
2024-02-21,04:51:33,96.6,2024-02-21 04:51:33,0.7622377622377617
2024-02-21,04:52:33,96.7,2024-02-21 04:52:33,0.7692307692307694
2024-02-21,04:54:33,97.1,2024-02-21 04:54:33,0.7972027972027967
2024-02-21,04:55:33,97.2,2024-02-21 04:55:33,0.8041958041958044
2024-02-21,04:56:33,97.4,2024-02-21 04:56:33,0.8181818181818186
2024-02-21,04:57:33,97.3,2024-02-21 04:57:33,0.8111888111888109
2024-02-21,04:58:33,97.6,2024-02-21 04:58:33,0.8321678321678317
2024-02-21,04:59:33,97.8,2024-02-21 04:59:33,0.8461538461538459
2024-02-21,05:00:33,97.5,2024-02-21 05:00:33,0.8251748251748251
2024-02-21,05:25:33,97.4,2024-02-21 05:25:33,0.8181818181818186
2024-02-21,05:26:33,97.9,2024-02-21 05:26:33,0.8531468531468536
2024-02-21,05:27:33,97.7,2024-02-21 05:27:33,0.8391608391608393
2024-02-21,05:28:33,97.3,2024-02-21 05:28:33,0.8111888111888109
2024-02-21,05:29:33,97.1,2024-02-21 05:29:33,0.7972027972027967
2024-02-21,05:30:33,97.2,2024-02-21 05:30:33,0.8041958041958044
2024-02-21,05:31:33,97.2,2024-02-21 05:31:33,0.8041958041958044
2024-02-21,05:32:33,97.1,2024-02-21 05:32:33,0.7972027972027967
2024-02-21,05:33:33,97.0,2024-02-21 05:33:33,0.7902097902097902
2024-02-21,05:34:33,97.7,2024-02-21 05:34:33,0.8391608391608393
2024-02-21,05:35:33,97.7,2024-02-21 05:35:33,0.8391608391608393
2024-02-21,05:36:33,97.3,2024-02-21 05:36:33,0.8111888111888109
2024-02-21,05:37:33,98.2,2024-02-21 05:37:33,0.8741258741258743
2024-02-21,05:39:33,97.9,2024-02-21 05:39:33,0.8531468531468536
2024-02-21,05:40:33,97.4,2024-02-21 05:40:33,0.8181818181818186
2024-02-21,05:41:33,96.6,2024-02-21 05:41:33,0.7622377622377617
2024-02-21,05:42:33,95.1,2024-02-21 05:42:33,0.6573426573426568
2024-02-21,05:43:33,94.1,2024-02-21 05:43:33,0.587412587412587
2024-02-21,05:44:33,92.1,2024-02-21 05:44:33,0.44755244755244705
2024-02-21,05:45:33,92.0,2024-02-21 05:45:33,0.44055944055944046
2024-02-21,05:46:33,92.1,2024-02-21 05:46:33,0.44755244755244705
2024-02-21,05:47:33,91.4,2024-02-21 05:47:33,0.39860139860139887
2024-02-21,05:48:33,91.3,2024-02-21 05:48:33,0.3916083916083913
2024-02-21,05:50:33,93.2,2024-02-21 05:50:33,0.5244755244755246
2024-02-21,05:51:33,93.9,2024-02-21 05:51:33,0.5734265734265738
2024-02-21,05:52:33,94.5,2024-02-21 05:52:33,0.6153846153846153
2024-02-21,05:53:33,94.9,2024-02-21 05:53:33,0.6433566433566437
2024-02-21,05:55:33,94.5,2024-02-21 05:55:33,0.6153846153846153
2024-02-21,05:56:33,93.3,2024-02-21 05:56:33,0.5314685314685311
2024-02-21,05:57:33,91.8,2024-02-21 05:57:33,0.4265734265734263
2024-02-21,05:58:33,91.3,2024-02-21 05:58:33,0.3916083916083913
2024-02-21,05:59:33,91.5,2024-02-21 05:59:33,0.40559440559440546
